,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
0,2.0,1.0,20.0,22.0,2.0,0.0,0.0,0.26822035546760126,0.27079255563399474,0.46098708890140394,2.0
1,2.0,1.0,1.0,8.0,2.0,-0.3311741740876457,-0.0803681152696132,0.19242074696994674,0.2468340641957563,0.560745188837297,2.0
2,0.0,1.0,2.0,4.0,0.0,0.2307159154187166,0.0142320065576149,0.34394492750734296,0.27945827669669643,0.37659679579896055,2.0
3,1.0,1.0,11.0,17.0,1.0,0.3375890012405333,0.2091725564357021,0.3121420315663668,0.27739868841976373,0.41045928001686943,2.0
4,2.0,1.0,3.0,9.0,2.0,-0.3983669685023819,-0.0060017045599002,0.15611125731241518,0.22810799560457742,0.6157807470860074,2.0
5,1.0,1.0,15.0,14.0,1.0,-0.0438548919420867,-0.1761696920307375,0.31352277553914865,0.2775331516906483,0.408944072773203,2.0
6,2.0,1.0,19.0,18.0,2.0,-0.3822876480014537,0.4503226613814496,0.07341575262497982,0.1578566099061587,0.7687276374718615,2.0
7,2.0,1.0,12.0,0.0,2.0,-0.1523201839439767,-0.5063405894209946,0.39581913078707354,0.2785347284675124,0.32564614074841397,0.0
8,2.0,1.0,10.0,21.0,2.0,0.0212222295564403,0.0,0.2752596933706509,0.2721697648124319,0.4525705418199171,2.0
9,2.0,1.0,16.0,5.0,2.0,-1.0320296502505846,-0.003503819771067,0.04980676955334764,0.1262290305643005,0.8239641998853519,2.0
10,2.0,1.0,0.0,19.0,2.0,-0.4513275961602449,-0.48950449076009445,0.2809480863271,0.2731903446238529,0.44586156905204705,2.0
11,2.0,1.0,18.0,1.0,2.0,0.5575395041400903,-0.411504683794647,0.6371457845827642,0.21986636497533688,0.14298785044489895,0.0
12,1.0,1.0,21.0,16.0,1.0,0.06854665167752338,-1.1487070001845083,0.7254300302952131,0.18034877415362274,0.09422119555416411,0.0
13,1.0,1.0,4.0,10.0,1.0,-0.020193450827186907,-0.047324422121083086,0.2772356625620037,0.27253352628239036,0.45023081115860586,2.0
14,2.0,1.0,9.0,20.0,2.0,0.08067880080433554,-0.06944438427392496,0.31986331089536757,0.27809673523267164,0.4020399538749607,2.0
15,2.0,1.0,22.0,12.0,2.0,0.06944438427392496,-0.20733317720472635,0.36639119433890655,0.2796762379568589,0.35393256770723447,0.0
16,2.0,1.0,5.0,11.0,2.0,0.1131735301628568,0.33045726745075066,0.20172150477134634,0.25078288513754066,0.547495610094113,2.0
17,0.0,1.0,17.0,2.0,0.0,0.2163042902254847,0.2651413728035184,0.25237286721018537,0.2672113836501508,0.4804157491426638,2.0
18,0.0,1.0,8.0,15.0,0.0,-3.7605562611828236e-05,-0.050775541276300115,0.28519870436110184,0.2739002711746717,0.4409010244672264,2.0
19,2.0,1.0,0.0,20.0,2.0,-0.5721724556958493,0.06065436264061726,0.10546157188580543,0.19090499793170415,0.7036334301854904,2.0
20,1.0,1.0,18.0,15.0,1.0,0.42094378945231986,-0.08399324792009934,0.45490935645920916,0.27179780984734225,0.2732928336964485,0.0
21,1.0,1.0,9.0,11.0,1.0,-0.06602933122890255,0.41617714452094257,0.13557660433692445,0.21481655960369975,0.6496068360623758,2.0
